36,30;-1,75;0,01;-30,37
36,30;-1,75;0,01;-33,48
36,30;-1,75;0,01;-33,13
36,30;-1,75;0,01;-31,78
36,30;-1,75;0,01;-30,13
36,40;-1,74;0,01;-33,92
36,40;-1,74;0,00;-36,29
36,40;-1,74;0,00;-42,20
36,40;-1,74;0,00;-39,25
36,40;-1,74;0,00;-36,12
36,40;-1,74;0,00;-36,12
36,40;-1,74;0,00;-42,20
36,40;-1,74;0,00;-36,29
36,40;-1,74;0,00;-42,20
36,40;-1,74;0,00;-36,21
36,40;-1,74;0,00;-36,21
36,40;-1,74;0,00;-42,20
36,40;-1,74;0,01;-30,11
36,40;-1,74;0,00;-43,64
36,40;-1,74;0,00;-43,31
36,40;-1,74;0,01;-30,62
36,40;-1,74;0,00;-43,31
36,40;-1,74;0,00;-43,64
36,40;-1,74;0,00;-43,64
36,40;-1,74;0,00;-39,25
36,40;-1,74;0,00;-43,64
36,50;-1,73;0,00;-36,46
36,50;-1,73;0,00;-36,46
36,50;-1,73;0,00;-39,15
36,50;-1,73;0,00;-42,39
36,50;-1,73;0,00;-42,39
36,50;-1,73;0,00;-42,39
36,50;-1,73;0,00;-42,39
36,50;-1,73;0,00;-36,16
36,50;-1,73;0,00;-36,16
36,50;-1,73;0,00;-39,15
36,50;-1,73;0,01;-31,46
36,60;-1,71;0,00;-36,87
36,60;-1,71;0,00;-36,87
36,60;-1,71;0,00;-39,61
36,60;-1,71;0,00;-39,61
36,60;-1,71;0,00;-42,14
36,60;-1,71;0,00;-42,14
36,60;-1,71;0,00;-42,14
36,60;-1,71;0,00;-42,14
36,60;-1,71;0,00;-36,13
36,60;-1,71;0,00;-36,13
36,70;-1,70;0,00;-36,43
36,70;-1,70;0,00;-36,43
36,70;-1,70;0,00;-36,19
36,70;-1,70;0,01;-30,15
36,70;-1,70;0,01;-30,32
36,70;-1,70;0,01;-33,27
36,70;-1,70;0,01;-33,14
36,70;-1,70;0,00;-36,19
36,70;-1,70;0,00;-36,12
36,70;-1,70;0,00;-37,35
36,70;-1,70;0,00;-36,12
36,70;-1,70;0,01;-30,21
36,80;-1,69;0,00;-36,13
36,80;-1,69;0,01;-30,54
36,80;-1,69;0,00;-36,13
36,80;-1,69;0,01;-30,12
36,80;-1,69;0,00;-40,10
36,80;-1,69;0,00;-36,81
36,80;-1,69;0,01;-31,22
36,80;-1,69;0,00;-36,81
36,90;-1,68;0,01;-33,11
36,90;-1,68;0,01;-30,10
36,90;-1,68;0,00;-36,32
36,90;-1,68;0,01;-33,25
36,90;-1,68;0,01;-33,17
36,90;-1,68;0,00;-39,23
36,90;-1,68;0,00;-39,23
36,90;-1,68;0,00;-36,16
37,00;-1,67;0,00;-43,17
37,00;-1,67;0,01;-33,39
37,00;-1,67;0,01;-33,74
37,00;-1,67;0,01;-33,13
37,00;-1,67;0,00;-43,17
37,00;-1,67;0,00;-39,14
37,00;-1,67;0,00;-43,17
37,00;-1,67;0,00;-43,17
37,00;-1,67;0,00;-39,53
37,00;-1,67;0,01;-30,09
37,00;-1,67;0,00;-39,53
37,00;-1,67;0,00;-39,14
37,10;-1,65;0,00;-39,41
37,10;-1,65;0,01;-30,18
37,10;-1,65;0,01;-33,11
37,10;-1,65;0,00;-36,24
37,10;-1,65;0,00;-36,12
37,10;-1,65;0,01;-30,28
37,10;-1,65;0,00;-39,41
37,10;-1,65;0,00;-36,24
37,20;-1,64;0,00;-41,10
37,20;-1,64;0,01;-33,37
37,20;-1,64;0,00;-41,10
37,20;-1,64;0,00;-36,14
37,20;-1,64;0,00;-35,66
37,20;-1,64;0,01;-30,47
37,20;-1,64;0,01;-33,69
37,20;-1,64;0,00;-36,14
37,20;-1,64;0,01;-33,10
37,20;-1,64;0,01;-31,04
37,20;-1,64;0,01;-30,13
37,20;-1,64;0,01;-33,16
37,30;-1,63;0,00;-36,65
37,30;-1,63;0,00;-35,22
37,30;-1,63;0,01;-30,11
37,30;-1,63;0,01;-33,11
37,30;-1,63;0,00;-39,12
37,30;-1,63;0,00;-39,12
37,30;-1,63;0,00;-36,98
37,30;-1,63;0,00;-36,65
37,40;-1,62;0,00;-42,17
37,40;-1,62;0,00;-42,17
37,40;-1,62;0,00;-42,17
37,40;-1,62;0,00;-42,17
37,40;-1,62;0,00;-36,17
37,40;-1,62;0,00;-37,93
37,40;-1,62;0,00;-39,20
37,40;-1,62;0,00;-39,20
37,40;-1,62;0,00;-42,30
37,40;-1,62;0,00;-42,30
37,40;-1,62;0,00;-42,30
37,40;-1,62;0,00;-42,30
37,40;-1,62;0,00;-37,93
37,40;-1,62;0,00;-36,23
37,40;-1,62;0,00;-36,17
37,40;-1,62;0,00;-36,35
41,20;-1,20;0,01;-32,80
37,40;-1,62;0,01;-30,10
37,40;-1,62;0,00;-36,35
37,50;-1,61;0,00;-39,14
37,50;-1,61;0,00;-39,14
37,50;-1,61;0,00;-36,13
37,50;-1,61;0,00;-36,13
37,50;-1,61;0,00;-39,46
37,50;-1,61;0,00;-39,46
37,50;-1,61;0,01;-30,89
37,50;-1,61;0,00;-37,71
37,50;-1,61;0,00;-36,11
37,50;-1,61;0,00;-36,61
37,50;-1,61;0,01;-30,09
37,50;-1,61;0,00;-36,61
37,50;-1,61;0,00;-36,11
37,50;-1,61;0,00;-37,71
37,60;-1,60;0,00;-36,16
37,60;-1,60;0,00;-36,12
37,60;-1,60;0,00;-36,12
37,60;-1,60;0,00;-34,52
37,60;-1,60;0,01;-33,20
37,60;-1,60;0,01;-30,24
37,60;-1,60;0,01;-30,16
37,60;-1,60;0,00;-36,33
37,60;-1,60;0,00;-36,33
37,60;-1,60;0,00;-36,16
37,70;-1,59;0,01;-30,40
37,70;-1,59;0,01;-33,12
37,70;-1,59;0,00;-36,11
37,70;-1,59;0,00;-42,14
37,70;-1,59;0,00;-42,86
37,70;-1,59;0,00;-42,86
37,70;-1,59;0,00;-42,14
37,70;-1,59;0,00;-42,14
37,70;-1,59;0,00;-42,14
37,70;-1,59;0,00;-36,11
37,70;-1,59;0,00;-42,86
37,70;-1,59;0,01;-33,55
37,70;-1,59;0,01;-30,12
37,70;-1,59;0,00;-42,86
37,80;-1,57;0,01;-34,37
37,80;-1,57;0,00;-36,12
37,80;-1,57;0,01;-33,29
37,80;-1,57;0,01;-33,19
37,80;-1,57;0,00;-39,12
37,80;-1,57;0,01;-30,10
37,80;-1,57;0,00;-39,12
37,80;-1,57;0,00;-36,12
37,80;-1,57;0,00;-36,24
37,90;-1,56;0,00;-37,26
37,90;-1,56;0,00;-37,26
37,90;-1,56;0,01;-30,09
37,90;-1,56;0,00;-39,40
37,90;-1,56;0,00;-36,14
37,90;-1,56;0,00;-39,40
37,90;-1,56;0,01;-30,76
37,90;-1,56;0,00;-39,18
37,90;-1,56;0,01;-33,14
37,90;-1,56;0,00;-39,18
38,00;-1,55;0,01;-33,10
38,00;-1,55;0,00;-39,13
38,00;-1,55;0,00;-39,13
38,00;-1,55;0,01;-33,51
38,00;-1,55;0,01;-33,12
38,10;-1,54;0,01;-30,09
38,10;-1,54;0,00;-36,19
38,10;-1,54;0,00;-36,19
38,10;-1,54;0,01;-33,13
38,10;-1,54;0,01;-33,27
38,10;-1,54;0,01;-30,14
38,10;-1,54;0,01;-30,34
38,10;-1,54;0,01;-33,10
38,10;-1,54;0,00;-36,72
38,10;-1,54;0,01;-30,21
38,10;-1,54;0,00;-37,15
38,10;-1,54;0,00;-37,15
38,20;-1,53;0,00;-36,48
38,20;-1,53;0,00;-36,11
38,20;-1,53;0,01;-30,11
38,20;-1,53;0,00;-36,12
38,20;-1,53;0,00;-36,12
38,20;-1,53;0,00;-36,48
38,30;-1,52;0,00;-36,26
38,30;-1,52;0,01;-30,10
38,30;-1,52;0,00;-39,12
38,30;-1,52;0,00;-36,26
38,30;-1,52;0,01;-33,10
38,30;-1,52;0,00;-42,23
38,30;-1,52;0,00;-36,18
38,30;-1,52;0,01;-30,64
38,30;-1,52;0,00;-36,18
38,30;-1,52;0,00;-42,23
38,30;-1,52;0,01;-34,04
38,30;-1,52;0,00;-39,16
38,30;-1,52;0,00;-39,16
38,30;-1,52;0,00;-39,35
38,30;-1,52;0,00;-42,23
38,30;-1,52;0,00;-39,35
38,30;-1,52;0,00;-42,23
38,40;-1,51;0,00;-36,14
38,40;-1,51;0,00;-36,45
38,40;-1,51;0,00;-36,45
38,40;-1,51;0,01;-33,96
38,40;-1,51;0,00;-36,14
38,40;-1,51;0,00;-44,62
38,40;-1,51;0,00;-41,61
38,40;-1,51;0,01;-33,10
38,40;-1,51;0,01;-30,09
38,40;-1,51;0,00;-42,15
38,40;-1,51;0,00;-42,15
38,40;-1,51;0,00;-41,61
38,40;-1,51;0,00;-44,62
38,40;-1,51;0,01;-33,40
38,40;-1,51;0,00;-42,15
38,40;-1,51;0,00;-42,15
38,50;-1,49;0,00;-36,12
38,50;-1,49;0,00;-42,63
38,50;-1,49;0,01;-30,18
38,50;-1,49;0,00;-36,24
38,50;-1,49;0,00;-36,24
38,50;-1,49;0,00;-42,63
38,50;-1,49;0,00;-42,63
38,50;-1,49;0,01;-32,12
38,50;-1,49;0,00;-42,63
38,50;-1,49;0,00;-36,11
38,50;-1,49;0,01;-30,29
38,50;-1,49;0,00;-36,12
38,60;-1,48;0,00;-36,11
38,60;-1,48;0,01;-30,13
38,60;-1,48;0,00;-36,11
38,60;-1,48;0,00;-39,13
38,60;-1,48;0,01;-33,40
38,60;-1,48;0,00;-36,13
38,60;-1,48;0,00;-36,13
38,60;-1,48;0,00;-40,84
38,60;-1,48;0,00;-40,84
38,60;-1,48;0,00;-36,89
38,60;-1,48;0,00;-36,89
38,60;-1,48;0,01;-33,16
38,60;-1,48;0,00;-39,13
38,70;-1,47;0,00;-42,13
38,70;-1,47;0,01;-30,54
38,70;-1,47;0,01;-31,58
38,70;-1,47;0,00;-42,13
38,70;-1,47;0,01;-30,10
38,80;-1,46;0,00;-39,15
38,80;-1,46;0,00;-39,30
38,80;-1,46;0,01;-30,09
38,80;-1,46;0,01;-33,11
38,80;-1,46;0,01;-33,37
38,80;-1,46;0,00;-39,30
38,80;-1,46;0,01;-33,22
38,80;-1,46;0,00;-36,81
38,80;-1,46;0,00;-36,81
38,80;-1,46;0,01;-33,15
38,80;-1,46;0,00;-39,15
38,80;-1,46;0,00;-36,19
38,90;-1,45;0,00;-36,11
38,90;-1,45;0,00;-36,52
38,90;-1,45;0,00;-36,12
38,90;-1,45;0,00;-40,44
38,90;-1,45;0,00;-40,44
38,90;-1,45;0,01;-33,12
39,00;-1,44;0,01;-33,20
39,00;-1,44;0,01;-30,15
39,00;-1,44;0,01;-33,73
39,00;-1,44;0,00;-36,15
39,00;-1,44;0,01;-31,26
39,00;-1,44;0,01;-33,10
39,00;-1,44;0,00;-36,15
39,00;-1,44;0,01;-30,24
39,00;-1,44;0,00;-36,35
39,00;-1,44;0,00;-36,35
39,10;-1,43;0,01;-30,45
39,10;-1,43;0,00;-39,12
39,10;-1,43;0,01;-30,11
39,10;-1,43;0,01;-33,11
39,20;-1,42;0,00;-39,26
39,20;-1,42;0,00;-39,26
39,20;-1,42;0,00;-36,32
39,20;-1,42;0,00;-36,20
39,20;-1,42;0,00;-40,16
39,20;-1,42;0,00;-40,16
39,20;-1,42;0,01;-30,10
39,20;-1,42;0,00;-36,32
39,20;-1,42;0,01;-33,67
39,20;-1,42;0,00;-36,20
39,30;-1,40;0,00;-36,14
39,30;-1,40;0,00;-36,11
39,30;-1,40;0,00;-42,18
39,30;-1,40;0,00;-42,18
39,30;-1,40;0,00;-42,45
39,30;-1,40;0,00;-39,14
39,30;-1,40;0,00;-42,45
39,30;-1,40;0,00;-39,14
39,30;-1,40;0,00;-36,14
39,30;-1,40;0,01;-32,55
39,30;-1,40;0,00;-42,45
39,30;-1,40;0,00;-42,18
39,30;-1,40;0,00;-42,45
39,30;-1,40;0,00;-42,18
39,30;-1,40;0,02;-29,54
39,40;-1,39;0,01;-32,56
39,40;-1,39;0,00;-35,56
39,40;-1,39;0,00;-35,56
39,40;-1,39;0,01;-32,59
39,40;-1,39;0,01;-32,60
39,40;-1,39;0,01;-31,02
39,40;-1,39;0,00;-36,62
39,40;-1,39;0,00;-35,57
39,40;-1,39;0,01;-32,55
39,40;-1,39;0,00;-35,57
39,40;-1,39;0,02;-29,58
39,40;-1,39;0,02;-29,59
39,40;-1,39;0,00;-36,62
39,40;-1,39;0,02;-29,58
39,40;-1,39;0,00;-38,57
39,40;-1,39;0,00;-41,59
39,40;-1,39;0,00;-38,58
39,40;-1,39;0,00;-38,58
39,40;-1,39;0,00;-41,59
39,40;-1,39;0,00;-36,12
39,40;-1,39;0,02;-29,54
39,40;-1,39;0,02;-29,54
39,40;-1,39;0,01;-32,55
39,40;-1,39;0,00;-36,12
39,40;-1,39;0,00;-35,57
39,40;-1,39;0,00;-35,57
39,50;-1,38;0,00;-35,73
39,50;-1,38;0,00;-35,73
39,50;-1,38;0,02;-29,63
39,50;-1,38;0,02;-29,61
39,50;-1,38;0,00;-42,14
39,50;-1,38;0,06;-23,52
39,50;-1,38;0,00;-42,14
39,50;-1,38;0,00;-38,75
39,50;-1,38;0,00;-41,78
39,50;-1,38;0,00;-38,75
39,50;-1,38;0,00;-39,95
39,50;-1,38;0,00;-39,95
39,50;-1,38;0,00;-35,75
39,50;-1,38;0,00;-35,75
39,50;-1,38;0,01;-32,61
39,50;-1,38;0,00;-35,76
39,50;-1,38;0,00;-35,62
39,50;-1,38;0,00;-35,61
39,50;-1,38;0,00;-35,60
39,50;-1,38;0,00;-41,78
39,50;-1,38;0,01;-32,62
39,50;-1,38;0,00;-38,64
39,50;-1,38;0,02;-29,58
39,50;-1,38;0,03;-26,54
39,50;-1,38;0,00;-41,78
39,50;-1,38;0,03;-26,53
39,60;-1,37;0,00;-35,68
39,60;-1,37;0,03;-26,54
39,60;-1,37;0,00;-38,69
39,60;-1,37;0,02;-29,63
39,60;-1,37;0,06;-23,59
39,60;-1,37;0,00;-35,80
39,60;-1,37;0,00;-35,66
39,60;-1,37;0,06;-23,52
39,60;-1,37;0,01;-29,76
39,60;-1,37;0,00;-38,79
39,60;-1,37;0,01;-30,02
39,60;-1,37;0,01;-33,06
39,60;-1,37;0,00;-35,77
39,60;-1,37;0,00;-35,50
39,60;-1,37;0,00;-38,22
39,60;-1,37;0,02;-29,55
39,60;-1,37;0,01;-32,64
39,70;-1,36;0,00;-38,85
39,70;-1,36;0,01;-32,80
39,70;-1,36;0,00;-41,83
39,70;-1,36;0,01;-30,07
39,70;-1,36;0,06;-23,53
39,70;-1,36;0,01;-32,56
39,70;-1,36;0,01;-30,13
39,70;-1,36;0,00;-35,82
39,70;-1,36;0,06;-23,59
39,70;-1,36;0,00;-36,12
39,70;-1,36;0,00;-36,12
39,70;-1,36;0,00;-41,71
39,70;-1,36;0,00;-38,03
39,70;-1,36;0,00;-38,03
39,70;-1,36;0,00;-35,69
39,70;-1,36;0,00;-42,59
39,70;-1,36;0,00;-35,68
39,70;-1,36;0,01;-29,81
39,70;-1,36;0,02;-29,54
39,70;-1,36;0,02;-29,54
39,70;-1,36;0,03;-26,60
39,70;-1,36;0,02;-29,67
39,70;-1,36;0,01;-32,56
39,70;-1,36;0,00;-41,83
39,70;-1,36;0,00;-42,59
39,70;-1,36;0,03;-26,54
39,80;-1,35;0,00;-35,89
39,80;-1,35;0,01;-33,18
39,80;-1,35;0,00;-35,87
39,80;-1,35;0,03;-26,54
39,80;-1,35;0,00;-35,87
39,80;-1,35;0,01;-30,20
39,80;-1,35;0,02;-29,55
39,80;-1,35;0,00;-35,85
39,80;-1,35;0,06;-23,60
39,80;-1,35;0,01;-32,68
39,80;-1,35;0,00;-41,89
39,80;-1,35;0,00;-36,26
39,80;-1,35;0,02;-29,61
39,80;-1,35;0,00;-36,26
39,80;-1,35;0,06;-23,53
39,80;-1,35;0,00;-41,89
39,80;-1,35;0,02;-29,61
39,80;-1,35;0,03;-26,54
39,90;-1,34;0,00;-38,59
39,90;-1,34;0,02;-29,68
39,90;-1,34;0,00;-38,59
39,90;-1,34;0,00;-38,58
39,90;-1,34;0,01;-30,28
39,90;-1,34;0,06;-23,60
39,90;-1,34;0,01;-32,56
39,90;-1,34;0,01;-32,57
39,90;-1,34;0,00;-35,93
39,90;-1,34;0,00;-41,97
39,90;-1,34;0,00;-35,61
39,90;-1,34;0,01;-33,70
39,90;-1,34;0,01;-32,55
39,90;-1,34;0,00;-36,78
39,90;-1,34;0,02;-29,53
39,90;-1,34;0,02;-29,53
39,90;-1,34;0,00;-41,97
39,90;-1,34;0,01;-33,33
39,90;-1,34;0,02;-29,55
39,90;-1,34;0,00;-41,60
39,90;-1,34;0,00;-35,69
39,90;-1,34;0,00;-41,60
39,90;-1,34;0,01;-29,88
39,90;-1,34;0,00;-35,70
39,90;-1,34;0,00;-35,70
39,90;-1,34;0,00;-38,91
39,90;-1,34;0,01;-32,94
39,90;-1,34;0,01;-33,84
39,90;-1,34;0,00;-37,71
39,90;-1,34;0,00;-37,71
39,90;-1,34;0,00;-35,58
39,90;-1,34;0,00;-35,58
39,90;-1,34;0,00;-35,56
39,90;-1,34;0,00;-35,57
39,90;-1,34;0,03;-26,61
40,00;-1,33;0,00;-35,56
40,00;-1,33;0,00;-35,56
40,00;-1,33;0,02;-29,63
40,00;-1,33;0,00;-35,58
40,00;-1,33;0,00;-35,58
40,00;-1,33;0,00;-39,01
40,00;-1,33;0,00;-35,65
40,00;-1,33;0,00;-35,58
40,00;-1,33;0,00;-35,58
40,00;-1,33;0,00;-35,72
40,00;-1,33;0,00;-35,72
40,00;-1,33;0,02;-29,53
40,00;-1,33;0,00;-36,44
40,00;-1,33;0,00;-36,44
40,00;-1,33;0,01;-29,98
40,00;-1,33;0,01;-32,64
40,00;-1,33;0,00;-41,60
40,00;-1,33;0,00;-41,60
40,00;-1,33;0,00;-41,60
40,00;-1,33;0,01;-32,60
40,00;-1,33;0,00;-38,66
40,00;-1,33;0,00;-41,60
40,00;-1,33;0,00;-35,61
40,00;-1,33;0,00;-35,61
40,00;-1,33;0,01;-32,55
40,00;-1,33;0,00;-38,59
40,00;-1,33;0,01;-32,57
40,00;-1,33;0,01;-30,48
40,00;-1,33;0,02;-29,59
40,00;-1,33;0,00;-36,03
40,00;-1,33;0,00;-35,97
40,00;-1,33;0,00;-39,95
40,00;-1,33;0,01;-32,57
40,00;-1,33;0,01;-32,70
40,00;-1,33;0,01;-30,37
40,00;-1,33;0,02;-29,59
40,00;-1,33;0,01;-34,02
40,00;-1,33;0,02;-29,67
40,00;-1,33;0,02;-29,69
40,00;-1,33;0,02;-29,68
40,00;-1,33;0,00;-38,59
40,00;-1,33;0,00;-38,59
40,00;-1,33;0,00;-38,59
40,00;-1,33;0,00;-39,95
40,00;-1,33;0,01;-32,69
40,00;-1,33;0,00;-35,58
40,10;-1,32;0,01;-32,64
40,10;-1,32;0,00;-41,60
40,10;-1,32;0,01;-32,68
40,10;-1,32;0,01;-32,64
40,10;-1,32;0,00;-38,60
40,10;-1,32;0,00;-38,60
40,10;-1,32;0,00;-41,60
40,10;-1,32;0,00;-42,08
40,10;-1,32;0,00;-41,60
40,10;-1,32;0,01;-32,57
40,10;-1,32;0,00;-42,08
40,10;-1,32;0,02;-29,59
40,10;-1,32;0,01;-30,61
40,10;-1,32;0,01;-32,58
40,10;-1,32;0,02;-29,69
40,10;-1,32;0,01;-32,54
40,10;-1,32;0,01;-33,55
40,10;-1,32;0,00;-42,08
40,10;-1,32;0,00;-38,66
40,10;-1,32;0,00;-35,59
40,10;-1,32;0,00;-38,66
40,10;-1,32;0,02;-29,71
40,10;-1,32;0,00;-35,62
40,10;-1,32;0,02;-29,60
40,10;-1,32;0,00;-36,09
40,10;-1,32;0,00;-36,09
40,10;-1,32;0,00;-39,14
40,10;-1,32;0,02;-29,53
40,10;-1,32;0,00;-36,06
40,10;-1,32;0,00;-35,62
40,10;-1,32;0,02;-29,53
40,10;-1,32;0,00;-39,14
40,10;-1,32;0,01;-32,60
40,10;-1,32;0,01;-29,74
40,10;-1,32;0,02;-29,66
40,10;-1,32;0,01;-32,74
40,10;-1,32;0,00;-37,13
40,10;-1,32;0,00;-41,60
40,10;-1,32;0,00;-35,56
40,10;-1,32;0,00;-35,68
40,10;-1,32;0,00;-35,58
40,10;-1,32;0,00;-35,58
40,10;-1,32;0,00;-35,58
40,10;-1,32;0,00;-35,56
40,10;-1,32;0,00;-35,58
40,20;-1,31;0,00;-35,69
40,20;-1,31;0,00;-35,69
40,20;-1,31;0,00;-38,73
40,20;-1,31;0,00;-35,58
40,20;-1,31;0,00;-35,58
40,20;-1,31;0,01;-34,25
40,20;-1,31;0,00;-35,58
40,20;-1,31;0,02;-29,60
40,20;-1,31;0,00;-35,58
40,20;-1,31;0,00;-35,56
40,20;-1,31;0,02;-29,60
40,20;-1,31;0,00;-41,74
40,20;-1,31;0,00;-35,56
40,20;-1,31;0,00;-38,67
40,20;-1,31;0,00;-42,24
40,20;-1,31;0,00;-36,17
40,20;-1,31;0,00;-38,67
40,20;-1,31;0,00;-36,17
40,20;-1,31;0,01;-29,77
40,20;-1,31;0,00;-42,24
40,20;-1,31;0,02;-29,67
40,20;-1,31;0,00;-42,24
40,20;-1,31;0,01;-32,54
40,20;-1,31;0,00;-41,60
40,20;-1,31;0,00;-35,72
40,20;-1,31;0,02;-29,53
40,20;-1,31;0,01;-32,59
40,20;-1,31;0,02;-29,53
40,20;-1,31;0,00;-41,60
40,20;-1,31;0,00;-41,60
40,20;-1,31;0,00;-35,73
40,20;-1,31;0,00;-36,26
40,20;-1,31;0,00;-36,26
40,20;-1,31;0,00;-35,66
40,20;-1,31;0,01;-32,80
40,20;-1,31;0,01;-32,58
40,20;-1,31;0,01;-30,77
40,20;-1,31;0,00;-40,42
40,20;-1,31;0,00;-40,42
40,20;-1,31;0,01;-32,65
40,20;-1,31;0,00;-38,59
40,20;-1,31;0,00;-38,59
40,20;-1,31;0,01;-32,65
40,20;-1,31;0,00;-42,24
40,20;-1,31;0,00;-35,72
40,20;-1,31;0,01;-32,69
40,20;-1,31;0,02;-29,67
40,20;-1,31;0,00;-36,70
40,20;-1,31;0,00;-38,60
40,20;-1,31;0,00;-38,60
40,20;-1,31;0,00;-35,78
40,20;-1,31;0,00;-35,78
40,20;-1,31;0,00;-41,60
40,20;-1,31;0,01;-32,61
40,20;-1,31;0,00;-36,70
40,30;-1,30;0,00;-38,59
40,30;-1,30;0,00;-38,59
40,30;-1,30;0,01;-29,85
40,30;-1,30;0,00;-38,62
40,30;-1,30;0,00;-38,62
40,30;-1,30;0,00;-35,66
40,30;-1,30;0,00;-35,73
40,30;-1,30;0,01;-32,54
40,30;-1,30;0,00;-35,55
40,30;-1,30;0,01;-29,81
40,30;-1,30;0,01;-32,59
40,30;-1,30;0,00;-41,75
40,30;-1,30;0,00;-41,60
40,30;-1,30;0,00;-34,58
40,30;-1,30;0,00;-39,33
40,30;-1,30;0,00;-39,33
40,30;-1,30;0,00;-36,38
40,30;-1,30;0,00;-38,68
40,30;-1,30;0,00;-38,68
40,30;-1,30;0,00;-41,60
40,30;-1,30;0,02;-29,60
40,30;-1,30;0,00;-36,38
40,30;-1,30;0,01;-32,60
40,30;-1,30;0,01;-30,97
40,30;-1,30;0,00;-35,60
40,30;-1,30;0,00;-41,60
40,30;-1,30;0,00;-41,60
40,30;-1,30;0,00;-35,62
40,30;-1,30;0,01;-32,62
40,30;-1,30;0,01;-33,87
40,30;-1,30;0,00;-35,70
40,30;-1,30;0,00;-35,70
40,30;-1,30;0,00;-41,75
40,30;-1,30;0,00;-38,75
40,30;-1,30;0,02;-29,53
40,30;-1,30;0,02;-29,53
40,30;-1,30;0,00;-35,62
40,30;-1,30;0,00;-35,58
40,30;-1,30;0,00;-35,58
40,30;-1,30;0,00;-35,58
40,30;-1,30;0,00;-35,85
40,30;-1,30;0,00;-35,58
40,30;-1,30;0,00;-35,85
40,30;-1,30;0,01;-32,66
40,30;-1,30;0,02;-29,68
40,30;-1,30;0,02;-29,68
40,30;-1,30;0,02;-29,61
40,30;-1,30;0,00;-35,55
40,40;-1,28;0,00;-42,46
40,40;-1,28;0,01;-32,89
40,40;-1,28;0,00;-36,52
40,40;-1,28;0,02;-29,61
40,40;-1,28;0,00;-39,61
40,40;-1,28;0,00;-39,61
40,40;-1,28;0,00;-42,46
40,40;-1,28;0,02;-29,53
40,40;-1,28;0,00;-36,52
40,40;-1,28;0,00;-41,60
40,40;-1,28;0,00;-42,46
40,40;-1,28;0,01;-32,66
40,40;-1,28;0,02;-29,69
40,40;-1,28;0,00;-42,46
40,40;-1,28;0,02;-29,53
40,40;-1,28;0,02;-29,70
40,40;-1,28;0,00;-35,58
40,40;-1,28;0,00;-35,58
40,40;-1,28;0,01;-32,62
40,40;-1,28;0,00;-41,60
40,40;-1,28;0,00;-38,69
40,40;-1,28;0,00;-35,71
40,40;-1,28;0,00;-35,71
40,40;-1,28;0,00;-38,69
40,40;-1,28;0,00;-41,60
40,40;-1,28;0,01;-32,70
40,40;-1,28;0,00;-37,11
40,40;-1,28;0,00;-37,11
40,40;-1,28;0,00;-41,60
40,40;-1,28;0,00;-35,62
40,40;-1,28;0,00;-35,55
40,40;-1,28;0,00;-38,64
40,40;-1,28;0,01;-32,67
40,40;-1,28;0,00;-35,55
40,40;-1,28;0,00;-38,64
40,40;-1,28;0,00;-35,63
40,40;-1,28;0,00;-35,96
40,40;-1,28;0,00;-35,96
40,40;-1,28;0,01;-31,24
40,40;-1,28;0,01;-29,91
40,40;-1,28;0,00;-35,63
40,40;-1,28;0,00;-35,19
40,40;-1,28;0,00;-38,59
40,40;-1,28;0,00;-38,59
40,40;-1,28;0,00;-37,84
40,40;-1,28;0,00;-35,67
40,40;-1,28;0,00;-35,75
40,40;-1,28;0,00;-41,76
40,40;-1,28;0,00;-41,76
40,40;-1,28;0,00;-35,74
40,40;-1,28;0,01;-32,61
40,50;-1,27;0,00;-38,76
40,50;-1,27;0,00;-35,73
40,50;-1,27;0,01;-32,54
40,50;-1,27;0,00;-42,82
40,50;-1,27;0,01;-32,68
40,50;-1,27;0,00;-41,78
40,50;-1,27;0,00;-35,75
40,50;-1,27;0,00;-35,64
40,50;-1,27;0,00;-35,76
40,50;-1,27;0,00;-41,78
40,50;-1,27;0,01;-34,44
40,50;-1,27;0,00;-35,64
40,50;-1,27;0,00;-35,64
40,50;-1,27;0,01;-31,68
40,50;-1,27;0,02;-29,53
40,50;-1,27;0,00;-38,60
40,50;-1,27;0,00;-38,60
40,50;-1,27;0,01;-32,67
40,50;-1,27;0,01;-29,98
40,50;-1,27;0,00;-35,55
40,50;-1,27;0,01;-30,07
40,50;-1,27;0,00;-35,55
40,50;-1,27;0,00;-38,67
40,50;-1,27;0,00;-38,67
40,50;-1,27;0,01;-33,03
40,50;-1,27;0,00;-35,69
40,50;-1,27;0,01;-32,63
40,50;-1,27;0,00;-42,82
40,50;-1,27;0,00;-35,59
40,50;-1,27;0,00;-35,59
40,50;-1,27;0,02;-29,70
40,50;-1,27;0,01;-32,71
40,50;-1,27;0,00;-35,59
40,50;-1,27;0,02;-29,61
40,50;-1,27;0,00;-35,59
40,50;-1,27;0,02;-29,62
40,50;-1,27;0,00;-41,83
40,50;-1,27;0,02;-29,53
40,50;-1,27;0,00;-42,82
40,50;-1,27;0,00;-41,83
40,50;-1,27;0,00;-41,61
40,50;-1,27;0,00;-41,61
40,50;-1,27;0,00;-41,61
40,50;-1,27;0,01;-32,64
40,50;-1,27;0,00;-41,61
40,50;-1,27;0,00;-42,82
40,50;-1,27;0,00;-36,69
40,50;-1,27;0,00;-36,69
40,50;-1,27;0,01;-32,63
40,50;-1,27;0,00;-35,73
